Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
3/21/2023 18:17,1.68E+12,1508.63,931.17,94.22,41.85,510.59,3103306.06,276.03,14198.79,517.76,85.94,9941.13,13703.76
3/21/2023 18:27,1.68E+12,1462.5,929.3,94.22,41.91,509.41,3103399.68,274.65,14142.92,516.66,86.27,10034.74,13703.76
3/21/2023 18:37,1.68E+12,1465.24,928.24,94.22,42.28,510.12,3103492.07,275.66,14134.1,517.49,86.43,10127.13,13703.76
3/21/2023 18:47,1.68E+12,1465.66,926.95,93.94,41.41,509.65,3103582.37,273.93,14136.13,517,86.48,10217.44,13703.76
3/21/2023 18:57,1.68E+12,1465.54,918.05,93.38,42.88,512.7,3103678.56,295.91,14733.49,520,86.46,10313.63,13703.76
3/21/2023 19:07,1.68E+12,1436.24,906.21,93.09,43.67,515.39,3103819.4,305.89,15007.91,522.51,87.12,10454.47,13703.76
3/21/2023 19:18,1.68E+12,1422.94,896.02,92.25,43.93,517.15,3103912.56,303.04,15088.37,525.08,87.73,10547.62,13703.76
3/21/2023 19:27,1.68E+12,1419.05,894.61,91.69,43.85,516.33,3104010.59,306.07,14939.95,524.35,87.89,10645.65,13703.76
3/21/2023 19:37,1.68E+12,1426.18,892.38,91.97,43.56,515.39,3104108.41,305.2,14918.24,523.3,87.89,10743.47,13703.76
3/21/2023 19:47,1.68E+12,1427.2,889.22,91.41,43.39,513.63,3104204.8,302.98,14842.09,521.65,88.09,10839.87,13703.76
3/21/2023 19:57,1.68E+12,1430.87,886.29,91.41,44.28,514.45,3104300.73,299.17,14843.15,522.16,88.11,10935.8,13703.76
3/21/2023 2:07,1.68E+12,1547.47,973.24,95.63,38.46,539.18,3094448.43,202.51,12512.63,545.03,86,1083.49,13703.76
3/21/2023 2:17,1.68E+12,1548.98,973.36,95.91,38.48,539.06,3094529.3,202,12495.49,544.94,86.05,1164.36,13703.76
3/21/2023 2:27,1.68E+12,1549.84,973.36,95.63,38.85,538.83,3094610.89,203.66,12542.04,544.86,86.03,1245.96,13703.76
3/21/2023 2:37,1.68E+12,1547.44,973.59,95.91,38.44,539.3,3094731.88,203.75,12554.13,545.31,85.99,1366.95,13703.76
3/21/2023 2:47,1.68E+12,1546.81,973.59,95.91,38.75,539.06,3094815.36,202.65,12515.62,544.99,86.07,1450.42,13703.76
3/21/2023 2:57,1.68E+12,1548.76,973.71,95.63,38.65,538.83,3094894.47,202.71,12516.8,544.88,86.01,1529.53,13703.76
3/21/2023 20:07,1.68E+12,1430.8,882.89,90.84,43.42,513.4,3104399.2,296.24,14767.65,521.16,88.2,11034.27,13703.76
3/21/2023 20:17,1.68E+12,1434.44,881.02,90.56,43.36,513.05,3104540.98,290.63,14570.99,520.78,88.24,11176.04,13703.76
3/21/2023 20:27,1.68E+12,1444,879.96,89.72,43.61,513.05,3104633.67,289.49,14540.93,520.72,88.31,11268.73,13703.76
3/21/2023 20:37,1.68E+12,1445.45,878.44,90,43.47,512.34,3104728.94,290.98,14565.6,520,88.4,11364.01,13703.76
3/21/2023 20:47,1.68E+12,1444.22,878.91,89.72,43.52,513.98,3104824.97,290.09,14566.68,521.63,88.44,11460.04,13703.76
3/21/2023 20:57,1.68E+12,1444.15,878.44,89.44,43.99,513.05,3104917.16,291.1,14576.09,520.53,88.41,11552.23,13703.76
3/21/2023 21:07,1.68E+12,1443.67,875.39,89.16,43.36,512.81,3105011.22,288.46,14506.95,520.27,88.42,11646.29,13703.76
3/21/2023 21:17,1.68E+12,1447.03,876.33,89.16,44.27,512.81,3105107.05,290.61,14561.51,520.45,88.51,11742.12,13703.76
3/21/2023 21:27,1.68E+12,1444.35,875.51,88.59,43.58,512.93,3105248.28,289.05,14524.48,520.49,88.43,11883.35,13703.76
3/21/2023 21:37,1.68E+12,1446.14,876.09,88.59,44.29,512.34,3105341.95,289.52,14530.33,520.12,88.47,11977.02,13703.76
3/21/2023 21:47,1.68E+12,1445.83,874.57,88.59,43.73,512.93,3105434.72,289.1,14526.37,520.49,88.4,12069.79,13703.76
3/21/2023 21:57,1.68E+12,1446.01,875.63,88.31,43.51,511.64,3105531.24,291.77,14575.86,519.4,88.43,12166.3,13703.76
3/21/2023 22:07,1.68E+12,1443.57,875.51,88.31,44.23,515.04,3105624.04,286.68,14496.37,522.64,88.46,12259.11,13703.76
3/21/2023 22:17,1.68E+12,1447.44,875.63,88.31,43.79,515.51,3105718.65,285.18,14462.7,523.07,88.6,12353.71,13703.76
3/21/2023 22:27,1.68E+12,1449.07,875.39,88.03,44.16,514.45,3105812.27,287.28,14499.68,521.85,88.47,12447.34,13703.76
3/21/2023 22:37,1.68E+12,1447.24,873.98,87.75,44.07,514.22,3105953.96,287.47,14504.08,521.9,88.54,12589.02,13703.76
3/21/2023 22:47,1.68E+12,1447,873.63,87.75,44.04,513.87,3106047.66,287.68,14504.38,521.49,88.47,12682.72,13703.76
3/21/2023 22:57,1.68E+12,1446.97,873.75,87.47,44.28,514.22,3106140.14,286.38,14475.57,521.83,88.57,12775.21,13703.76
3/21/2023 23:07,1.68E+12,1448.36,873.98,87.47,43.75,513.28,3106237.4,287.11,14482.21,520.92,88.46,12872.46,13703.76
3/21/2023 23:17,1.68E+12,1448.02,874.45,87.75,43.84,514.34,3106329.97,285.79,14461.63,521.84,88.52,12965.04,13703.76
3/21/2023 23:27,1.68E+12,1449.01,872.11,87.19,43.94,514.92,3106420.36,283.94,14422.65,522.39,88.57,13055.43,13703.76
3/21/2023 23:37,1.68E+12,1450.9,873.75,87.19,43.7,515.63,3106515.59,283.32,14420.52,523.36,88.58,13150.66,13703.76
3/21/2023 23:47,1.68E+12,1450.99,872.34,87.19,43.73,515.04,3106655.09,285,14453.8,522.8,88.64,13290.16,13703.76
3/21/2023 23:57,1.68E+12,1449.34,871.88,87.19,43.46,515.16,3106748.32,285.41,14464.04,522.76,88.61,13383.39,13703.76
3/21/2023 3:07,1.68E+12,1548.73,973.95,96.19,38.75,538.13,3094976.2,203.19,12522.97,544.26,86.1,1611.26,13703.76
3/21/2023 3:17,1.68E+12,1548.39,973.83,95.91,39.13,538.83,3095057.92,202.22,12500.02,544.78,86.06,1692.99,13703.76
3/21/2023 3:27,1.68E+12,1549.56,973.83,96.19,39.15,538.36,3095138.78,202.87,12516.07,544.4,86.01,1773.84,13703.76
3/21/2023 3:37,1.68E+12,1548.72,973.95,96.19,38.88,538.48,3095220.48,202.92,12516.34,544.34,86.05,1855.55,13703.76
3/21/2023 3:47,1.68E+12,1548.69,973.71,95.91,39.26,538.48,3095302.06,203.45,12535.97,544.44,85.9,1937.13,13703.76
3/21/2023 3:57,1.68E+12,1547.67,973.83,96.19,38.83,538.24,3095423.05,203.69,12540.26,544.22,85.92,2058.12,13703.76
3/21/2023 4:07,1.68E+12,1547.43,973.83,96.47,38.69,538.36,3095503.87,202.07,12489.54,544.28,86.06,2138.94,13703.76
3/21/2023 4:17,1.68E+12,1550.02,973.95,96.47,39.31,537.66,3095583.82,202.84,12505.45,543.63,86.05,2218.89,13703.76
3/21/2023 4:27,1.68E+12,1549.19,973.71,96.47,39.1,537.54,3095667.09,201.22,12456.23,543.65,86.04,2302.15,13703.76
3/21/2023 4:37,1.68E+12,1551.7,973.83,95.91,38.57,538.71,3095748.02,201.72,12485.09,544.75,86.01,2383.09,13703.76
3/21/2023 4:47,1.68E+12,1550.2,973.95,96.47,38.88,537.89,3095827.07,202.26,12491.59,543.9,86,2462.14,13703.76
3/21/2023 4:57,1.68E+12,1549.85,973.95,96.47,38.8,538.48,3095908.72,202.52,12504.86,544.27,85.93,2543.78,13703.76
3/21/2023 5:07,1.68E+12,1549.15,973.83,95.91,38.56,537.54,3096030.3,203.49,12526.6,543.68,86,2665.36,13703.76
3/21/2023 5:17,1.68E+12,1548.02,973.95,95.91,38.48,538.13,3096111.92,203.92,12546.61,544.24,85.98,2746.99,13703.76
3/21/2023 5:27,1.68E+12,1546.98,973.95,96.19,38.63,537.42,3096193.56,201.78,12471.14,543.41,86,2828.63,13703.76
3/21/2023 5:37,1.68E+12,1550.84,973.95,96.19,39.04,537.42,3096274.31,200.44,12430.52,543.45,86,2909.37,13703.76
3/21/2023 5:47,1.68E+12,1552.91,974.06,96.19,38.92,538.59,3096355.91,202.43,12504.09,544.55,86.03,2990.98,13703.76
3/21/2023 5:57,1.68E+12,1549.12,974.06,96.47,38.89,537.66,3096434.91,203.28,12521.27,543.8,86.03,3069.97,13703.76
3/21/2023 6:07,1.68E+12,1548.22,973.95,95.91,39.34,537.42,3096516.52,203.26,12516.99,543.36,85.92,3151.59,13703.76
3/21/2023 6:17,1.68E+12,1548.43,973.95,95.91,38.68,538.01,3096638,199.87,12419.54,544.02,86.01,3273.07,13703.76
3/21/2023 6:27,1.68E+12,1553.41,973.95,95.91,38.55,537.77,3096719.44,202.94,12479.31,543.81,85.93,3354.5,13703.76
3/21/2023 6:37,1.68E+12,1550.33,974.06,95.91,39,538.24,3096799.4,202.39,12442.44,544.15,85.98,3434.47,13703.76
3/21/2023 6:47,1.68E+12,1552.2,973.83,95.91,39.3,537.54,3096880.95,201.71,12470.81,543.48,85.94,3516.01,13703.76
3/21/2023 6:57,1.68E+12,1550.73,973.95,96.19,38.61,537.54,3096961.62,202.26,12488.93,543.71,86.03,3596.69,13703.76
3/21/2023 7:07,1.68E+12,1549.79,973.83,96.19,38.86,538.59,3097043.15,203.02,12523.97,544.64,85.99,3678.21,13703.76
3/21/2023 7:17,1.68E+12,1547.98,973.83,96.19,39.21,537.77,3097125.54,201.2,12456.15,543.71,86.05,3760.61,13703.76
3/21/2023 7:27,1.68E+12,1551.44,973.71,95.91,38.59,539.06,3097246.75,200.79,12454.24,545.22,86.13,3881.81,13703.76
3/21/2023 7:37,1.68E+12,1551.52,973.71,96.19,38.71,537.77,3097326.62,201.72,12457.61,543.81,86.08,3961.69,13703.76
3/21/2023 7:47,1.68E+12,1551.33,973.83,96.19,38.43,539.18,3097408.06,202.28,12458.79,545,86.1,4043.13,13703.76
3/21/2023 7:57,1.68E+12,1551.26,973.48,95.91,38.96,538.71,3097487.75,201.76,12462.01,544.73,86.08,4122.81,13703.76
3/21/2023 8:07,1.68E+12,1551.08,973.24,95.91,38.64,538.24,3097570.01,201.82,12475.35,544.33,86.07,4205.08,13703.76
3/21/2023 8:17,1.68E+12,1550.38,973.36,95.91,39.09,539.3,3097650.54,200.5,12447.64,545.24,86.18,4285.6,13703.76
3/21/2023 8:27,1.68E+12,1551.79,973.48,95.91,38.51,539.77,3097730.17,201.72,12451.36,545.93,86.25,4365.23,13703.76
3/21/2023 8:37,1.68E+12,1551.58,954.14,95.34,41.21,555.12,3097858.08,222.84,13311.65,561.98,87.24,4493.15,13703.76
3/21/2023 8:47,1.68E+12,1507.77,952.97,95.34,41.2,556.05,3097943.94,222.65,13316.91,562.6,87.57,4579,13703.76
3/21/2023 8:57,1.68E+12,1507.49,952.73,95.34,41,558.05,3098028.78,219.12,13255.31,564.6,87.78,4663.84,13703.76
3/21/2023 9:07,1.68E+12,1510.58,951.8,95.63,40.53,557.93,3098116.46,222.09,13310.55,564.48,87.87,4751.52,13703.76
3/21/2023 9:17,1.68E+12,1507.78,950.74,95.63,40.39,557.81,3098201.11,218.4,13197.53,564.21,87.87,4836.17,13703.76
3/21/2023 9:27,1.68E+12,1513.47,950.27,95.06,41.29,558.16,3098287.47,219.48,13231.79,564.39,87.88,4922.53,13703.76
3/21/2023 9:37,1.68E+12,1511.72,949.1,95.06,41.12,557.34,3098373.55,219.61,13224.38,563.76,88.1,5008.62,13703.76
3/21/2023 9:47,1.68E+12,1512.08,949.22,95.06,41.28,558.52,3098500.97,218.6,13205.09,564.7,88.16,5136.04,13703.76
3/21/2023 9:57,1.68E+12,1513.04,948.05,94.5,40.67,558.16,3098585.18,217.35,13160.27,564.17,88.22,5220.24,13703.76
3/22/2023 0:07,1.68E+12,1448.82,873.63,87.19,44.18,515.63,3106808.6,285.84,14484.4,523.41,88.59,60.28,13420.26
3/22/2023 0:17,1.68E+12,1447.8,871.88,87.19,43.99,515.27,3106900.71,287.17,14507.25,522.67,88.57,152.39,13420.26
3/22/2023 0:27,1.68E+12,1446.66,872.93,87.19,44.05,515.63,3106994.06,285.34,14470.15,523.34,88.64,245.74,13420.26
3/22/2023 0:37,1.68E+12,1448.46,873.98,86.91,44.28,515.04,3107087.3,285.66,14470.43,522.76,88.6,338.98,13420.26
3/22/2023 0:47,1.68E+12,1448.43,872.93,86.91,43.9,515.16,3107180.44,285.83,14443.3,522.82,88.54,432.12,13420.26
3/22/2023 0:57,1.68E+12,1449.74,871.88,86.91,44.08,514.1,3107321.77,285.93,14464.47,521.85,88.57,573.45,13420.26
3/22/2023 1:07,1.68E+12,1448.68,873.87,86.91,44.14,514.92,3107413.14,283.09,14405,522.52,88.46,664.82,13420.26
3/22/2023 1:17,1.68E+12,1451.58,871.88,86.91,43.72,514.34,3107506.56,284.59,14433.94,522.05,88.57,758.24,13420.26
3/22/2023 1:27,1.68E+12,1450.14,872.7,86.63,44.05,514.1,3107602.44,286.05,14510.41,521.73,88.54,854.12,13420.26
3/22/2023 1:37,1.68E+12,1446.38,872.58,86.91,44.24,514.8,3107695.02,284.5,14437.44,522.37,88.49,946.7,13420.26
3/22/2023 1:47,1.68E+12,1449.93,871.41,86.91,43.88,513.98,3107788.35,284.59,14429.07,521.59,88.46,1040.03,13420.26
3/22/2023 1:57,1.68E+12,1450.32,872.23,86.63,43.37,514.45,3107883.39,282.05,14373,522.16,88.5,1135.07,13420.26
3/22/2023 10:07,1.68E+12,1452.23,865.2,86.06,43.54,509.3,3112766.23,284.97,14364.39,516.65,88.64,6017.91,13420.26
3/22/2023 10:17,1.68E+12,1452.68,866.95,85.78,44.21,510.35,3112906.58,284.33,14364.76,517.85,88.7,6158.26,13420.26
3/22/2023 10:27,1.68E+12,1452.64,865.08,86.06,44.2,510.7,3112999.53,284.37,14368.04,517.83,88.55,6251.21,13420.26
3/22/2023 10:37,1.68E+12,1452.46,864.61,86.06,43.38,510.59,3113090.24,282.24,14312.03,517.84,88.74,6341.92,13420.26
3/22/2023 10:47,1.68E+12,1455.2,866.72,84.66,44.16,510.7,3113183.93,284.51,14369.35,517.81,88.67,6435.61,13420.26
3/22/2023 10:57,1.68E+12,1452.36,864.96,83.81,43.34,510.59,3113276.69,285.55,14394.24,517.79,88.71,6528.37,13420.26
3/22/2023 11:07,1.68E+12,1451.12,866.84,86.63,44.2,510.47,3113371.39,283.77,14346.86,517.62,88.75,6623.07,13420.26
3/22/2023 11:17,1.68E+12,1453.43,866.48,86.06,44.27,510.12,3113464.07,283.04,14323.13,517.15,88.66,6715.75,13420.26
3/22/2023 11:27,1.68E+12,1454.58,866.02,86.34,43.76,509.18,3113602.65,284.6,14351.05,516.3,88.58,6854.33,13420.26
3/22/2023 11:37,1.68E+12,1453.18,865.9,86.34,43.67,509.65,3113696.4,285.97,14393.11,516.96,88.68,6948.08,13420.26
3/22/2023 11:47,1.68E+12,1451.1,865.78,86.06,43.41,509.77,3113789.04,283.21,14327.09,517.26,88.79,7040.72,13420.26
3/22/2023 11:57,1.68E+12,1454.33,867.42,86.06,44.09,509.53,3113882.73,285.37,14373.84,516.72,88.73,7134.41,13420.26
3/22/2023 12:07,1.68E+12,1452.01,866.72,84.09,43.43,510.47,3113976.46,284.57,14364.67,517.49,88.76,7228.14,13420.26
3/22/2023 12:17,1.68E+12,1452.44,866.25,88.31,43.76,509.88,3114069.13,284.61,14363.79,517.34,88.75,7320.81,13420.26
3/22/2023 12:27,1.68E+12,1452.47,867.3,88.59,44.14,509.88,3114161.79,284.71,14365.42,517.24,88.71,7413.47,13420.26
3/22/2023 12:37,1.68E+12,1452.37,863.79,86.06,44.29,510,3114302.15,284.82,14366.84,517.23,88.78,7553.83,13420.26
3/22/2023 12:47,1.68E+12,1452.28,865.66,86.34,43.85,510,3114393.9,282.17,14293.31,516.75,88.82,7645.58,13420.26
3/22/2023 12:57,1.68E+12,1455.88,1028.32,89.16,44.12,979.22,3114456.87,34.68,7023.53,981.65,94.64,7708.55,13420.26
3/22/2023 13:07,1.68E+12,1838.54,1038.16,90,43.38,986.02,3114502.43,36.43,7192.98,988.71,98.13,7754.11,13420.26
3/22/2023 13:17,1.68E+12,1829.25,1042.73,91.41,43.4,988.24,3114550.01,38.49,7392.31,990.88,99.15,7801.69,13420.26
3/22/2023 13:27,1.68E+12,1818.34,1047.07,90.56,43.46,990.35,3114598.9,41.1,7640.87,992.24,99.41,7850.58,13420.26
3/22/2023 13:37,1.68E+12,1804.76,1051.64,90.28,43.96,991.76,3114665.78,42.27,7754.69,994.27,99.68,7917.46,13420.26
3/22/2023 13:47,1.68E+12,1798.54,1051.88,91.13,43.53,993.16,3114723.97,41.03,7646.32,996.03,99.84,7975.65,13420.26
3/22/2023 13:57,1.68E+12,1804.44,887.46,88.31,46.27,515.98,3114821.51,376.1,16609.54,524.64,88,8073.19,13420.26
3/22/2023 14:07,1.68E+12,1345.94,885.94,87.47,45.35,524.65,3114930.55,369.64,16609.35,534.01,88.68,8182.23,13420.26
3/22/2023 14:17,1.68E+12,1345.93,881.6,88.03,46.12,526.99,3115038.86,366.66,16566.34,535.72,88.94,8290.54,13420.26
3/22/2023 14:27,1.68E+12,1347.86,878.55,89.44,46.07,525.94,3115143.6,365.42,16519.29,534.46,88.88,8395.28,13420.26
3/22/2023 14:37,1.68E+12,1349.97,873.52,89.72,46.01,526.17,3115250.99,360.24,16404.95,534.77,89.09,8502.67,13420.26
3/22/2023 14:47,1.68E+12,1355.16,869.18,90,46.29,522.66,3115358.52,361.54,16340.15,531.34,89.19,8610.2,13420.26
3/22/2023 14:57,1.68E+12,1358.11,865.55,88.88,45.77,522.3,3115514.51,352.12,16154.52,530.85,89.39,8766.19,13420.26
3/22/2023 15:07,1.68E+12,1366.63,864.84,88.59,45.43,521.25,3115618.72,351.41,16128.18,530.13,89.33,8870.4,13420.26
3/22/2023 15:17,1.68E+12,1367.83,864.49,88.88,46.06,522.77,3115724.79,346.9,16043.4,531.39,89.47,8976.47,13420.26
3/22/2023 15:27,1.68E+12,1371.74,862.38,88.59,46.09,521.37,3115828.48,346.42,16009.45,529.79,89.36,9080.16,13420.26
3/22/2023 15:37,1.68E+12,1373.29,861.8,88.88,46.29,522.54,3115933.06,345.71,16008.44,530.96,89.53,9184.74,13420.26
3/22/2023 15:47,1.68E+12,1373.32,862.38,88.59,45.91,521.48,3116036.59,347.54,16034,529.92,89.51,9288.27,13420.26
3/22/2023 15:57,1.68E+12,1372.11,862.15,88.59,46.08,525,3116140.94,342.88,15976.33,533.05,89.54,9392.62,13420.26
3/22/2023 16:07,1.68E+12,1374.77,860.04,88.03,46.29,523.83,3116296.18,344.09,15987.64,532.05,89.59,9547.86,13420.26
3/22/2023 16:17,1.68E+12,1374.22,859.57,88.31,46.19,523.95,3116399.29,340.76,15914.45,532.22,89.56,9650.97,13420.26
3/22/2023 16:27,1.68E+12,1377.61,859.22,88.31,45.46,524.06,3116499.79,341.47,15930.4,532.37,89.72,9751.47,13420.26
3/22/2023 16:37,1.68E+12,1376.84,858.05,88.03,45.87,522.89,3116604.67,341.34,15911.93,531.24,89.6,9856.35,13420.26
3/22/2023 16:47,1.68E+12,1377.68,857.58,88.03,46.28,524.41,3116708.29,336.24,15813.67,532.61,89.71,9959.97,13420.26
3/22/2023 16:57,1.68E+12,1382.26,854.18,87.75,45.83,522.42,3116808.41,335.91,15775.81,530.67,89.72,10060.09,13420.26
3/22/2023 17:07,1.68E+12,1384.01,849.73,87.75,46.07,521.72,3116913.13,331.98,15675.25,530.19,89.84,10164.81,13420.26
3/22/2023 17:17,1.68E+12,1388.72,846.45,87.19,46.2,520.78,3117064.57,325.82,15552.32,529.09,89.86,10316.25,13420.26
3/22/2023 17:27,1.68E+12,1394.51,845.51,86.63,46,520.66,3117162.82,325.55,15463.12,528.93,89.95,10414.5,13420.26
3/22/2023 17:37,1.68E+12,1398.72,842.23,86.91,45.81,520.08,3117263.7,322.68,15427.34,528.34,89.93,10515.38,13420.26
3/22/2023 17:47,1.68E+12,1400.4,842.34,86.63,45.52,519.84,3117362.06,321.67,15431.22,527.97,89.93,10613.74,13420.26
3/22/2023 17:57,1.68E+12,1400.19,841.76,86.06,46.19,519.49,3117462.59,321.62,15388.59,527.74,89.97,10714.27,13420.26
3/22/2023 18:07,1.68E+12,1402.2,840.7,86.34,45.95,519.38,3117563.02,321.39,15395.7,527.32,89.97,10814.7,13420.26
3/22/2023 18:17,1.68E+12,1401.84,842.11,86.06,46.18,519.38,3117662.25,321.4,15363.53,527.6,89.85,10913.93,13420.26
3/22/2023 18:27,1.68E+12,1403.35,841.76,85.78,45.61,521.02,3117811.78,318.82,15340.15,529.16,89.91,11063.46,13420.26
3/22/2023 18:37,1.68E+12,1404.45,840.59,85.78,45.38,520.9,3117911.21,320.4,15404.46,528.97,89.95,11162.89,13420.26
3/22/2023 18:47,1.68E+12,1401.36,842.34,86.06,45.59,521.02,3118010.47,319.12,15361,529.25,89.84,11262.15,13420.26
3/22/2023 18:57,1.68E+12,1403.41,842.58,85.78,45.56,521.37,3118111.92,319.77,15422.65,529.49,89.92,11363.6,13420.26
3/22/2023 19:07,1.68E+12,1400.46,840.82,85.22,45.65,520.43,3118211.37,319.69,15402.71,528.72,89.93,11463.05,13420.26
3/22/2023 19:17,1.68E+12,1401.39,841.76,85.5,45.37,521.84,3118310.87,318.89,15368.76,530.24,89.84,11562.55,13420.26
3/22/2023 19:27,1.68E+12,1402.98,843.4,85.5,45.84,521.13,3118411.98,320.95,15404.36,529.33,89.8,11663.66,13420.26
3/22/2023 19:37,1.68E+12,1401.27,842.7,85.5,45.39,521.48,3118561.65,319.77,15336.74,529.61,89.8,11813.33,13420.26
3/22/2023 19:47,1.68E+12,1404.47,842.81,85.5,46.09,519.49,3118659.28,321.4,15390.07,527.71,89.82,11910.96,13420.26
3/22/2023 19:57,1.68E+12,1401.91,842.93,85.5,45.71,521.37,3118758.74,322.25,15436.63,529.44,89.81,12010.42,13420.26
3/22/2023 2:07,1.68E+12,1453.06,871.52,86.63,43.43,514.57,3108023.76,284.65,14437.55,522.12,88.49,1275.44,13420.26
3/22/2023 2:17,1.68E+12,1449.87,870.59,86.91,44.14,513.87,3108117.19,285.73,14453.42,521.37,88.52,1368.87,13420.26
3/22/2023 2:27,1.68E+12,1449.07,871.17,86.63,43.55,513.52,3108209.39,285.08,14437.44,521.42,88.54,1461.07,13420.26
3/22/2023 2:37,1.68E+12,1449.84,871.29,86.63,43.39,514.45,3108304.46,282.8,14393.36,522.27,88.49,1556.14,13420.26
3/22/2023 2:47,1.68E+12,1451.98,871.17,86.91,43.64,513.63,3108395.86,285.73,14450.71,521.26,88.59,1647.54,13420.26
3/22/2023 2:57,1.68E+12,1449.15,870.82,86.63,43.52,510.82,3108489.12,287.23,14455.3,518.96,88.56,1740.8,13420.26
3/22/2023 20:07,1.68E+12,1399.67,842.11,85.78,45.42,516.91,3118860.37,323.64,15407.6,525.41,89.83,12112.05,13420.26
3/22/2023 20:17,1.68E+12,1401.03,843.16,85.5,45.64,522.3,3118960.9,319.95,15402.57,530.66,89.71,12212.58,13420.26
3/22/2023 20:27,1.68E+12,1401.25,842.34,85.5,45.44,521.72,3119058.26,322.6,15451.68,529.9,89.81,12309.94,13420.26
3/22/2023 20:37,1.68E+12,1398.89,842.7,85.22,45.53,521.25,3119160.66,322.06,15404.55,529.41,89.75,12412.34,13420.26
3/22/2023 20:47,1.68E+12,1401.11,842.34,85.22,45.39,521.02,3119309.7,319.78,15374.76,529.26,89.85,12561.38,13420.26
3/22/2023 20:57,1.68E+12,1402.51,843.16,85.5,45.38,521.02,3119409.28,321.27,15412.45,529.4,89.82,12660.96,13420.26
3/22/2023 21:07,1.68E+12,1400.7,843.75,85.22,45.7,521.95,3119509.86,321.88,15440.86,530.2,89.73,12761.54,13420.26
3/22/2023 21:17,1.68E+12,1399.33,841.76,85.22,45.57,519.96,3119609.52,319.32,15349.98,528.33,89.84,12861.2,13420.26
3/22/2023 21:27,1.68E+12,1403.63,843.75,85.5,45.93,522.19,3119708.08,321.1,15422.22,530.28,89.81,12959.76,13420.26
3/22/2023 21:37,1.68E+12,1400.17,842.11,85.22,46.01,520.78,3119808.87,322.41,15433.86,529,89.79,13060.55,13420.26
3/22/2023 21:47,1.68E+12,1399.6,843.28,85.22,45.91,521.13,3119910.51,323.5,15467.8,529.57,89.82,13162.19,13420.26
3/22/2023 21:57,1.68E+12,1397.96,843.63,85.22,45.38,521.13,3120059.74,321.8,15428.77,529.52,89.72,13311.42,13420.26
3/22/2023 22:07,1.68E+12,1399.8,843.4,85.5,46.18,521.48,3120160.56,320.62,15404.69,529.79,89.73,13412.24,13420.26
3/22/2023 22:17,1.68E+12,1400.92,843.05,85.5,46.08,521.72,3120259.11,321.69,15432.82,530.08,89.82,13510.79,13420.26
3/22/2023 22:27,1.68E+12,1399.56,843.05,85.5,45.38,521.13,3120360.68,322.29,15437.31,529.39,89.78,13612.36,13420.26
3/22/2023 22:37,1.68E+12,1399.33,842.58,85.22,45.54,522.19,3120458.35,320.78,15415.99,530.37,89.81,13710.03,13420.26
3/22/2023 22:47,1.68E+12,1400.32,840.7,85.22,46.02,520.43,3120560.07,319.68,15366.33,528.83,89.82,13811.75,13420.26
3/22/2023 22:57,1.68E+12,1402.67,842.46,85.5,46.24,521.6,3120660.46,321.35,15422.13,529.86,89.78,13912.14,13420.26
3/22/2023 23:07,1.68E+12,1399.99,841.88,85.5,45.41,520.2,3120810.3,322.61,15435.4,528.65,89.67,14061.98,13420.26
3/22/2023 23:17,1.68E+12,1399.34,841.29,85.22,45.94,520.66,3120909.94,319.84,15371.66,528.92,89.81,14161.62,13420.26
3/22/2023 23:27,1.68E+12,1402.35,843.4,85.5,45.54,521.6,3121009.41,319.52,15379.63,529.96,89.82,14261.09,13420.26
3/22/2023 23:37,1.68E+12,1401.95,842.11,85.22,45.39,520.43,3121109.9,321.01,15397.98,528.77,89.76,14361.58,13420.26
3/22/2023 23:47,1.68E+12,1401.06,841.88,85.5,46.01,521.48,3121207.42,320.16,15391.31,529.75,89.84,14459.1,13420.26
3/22/2023 23:58,1.68E+12,1401.36,842.81,85.5,45.95,520.66,3121357.19,319.97,15377.42,529.07,89.8,14608.87,13420.26
3/22/2023 3:07,1.68E+12,1449.01,871.41,86.63,43.45,514.92,3108583.33,285.13,14454.8,522.59,88.59,1835.01,13420.26
3/22/2023 3:17,1.68E+12,1449.02,871.05,86.63,43.52,514.8,3108724.63,285.09,14453.21,522.52,88.56,1976.31,13420.26
3/22/2023 3:27,1.68E+12,1449.08,871.05,86.63,44.29,514.57,3108816.7,284.98,14441.63,521.96,88.61,2068.38,13420.26
3/22/2023 3:37,1.68E+12,1449.62,870.94,86.34,43.46,514.69,3108909.69,284.44,14405.56,522.37,88.45,2161.37,13420.26
3/22/2023 3:47,1.68E+12,1451.38,870.82,86.34,43.52,515.04,3109004.95,283.43,14413.48,522.58,88.5,2256.63,13420.26
3/22/2023 3:57,1.68E+12,1450.97,869.18,86.63,43.56,513.63,3109097.89,280.88,14325.53,521.11,88.69,2349.57,13420.26
3/22/2023 4:07,1.68E+12,1455.27,866.25,86.34,43.38,513.28,3109190.54,280.9,14322.04,520.71,88.58,2442.22,13420.26
3/22/2023 4:17,1.68E+12,1455.42,866.48,86.34,44.06,513.05,3109284.57,281.95,14347.32,520.7,88.63,2536.25,13420.26
