?Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
04/04/23 8:47,1.68E+12,1181.8,725.63,0.84,51.13,577.69,2746188.28,307.96,14848.64,581.64,100.75,5410.24,14839.93
04/04/23 8:57,1.68E+12,1183.34,723.38,0.84,49.72,577.69,2746282.71,305.14,14759.27,581.07,100.85,5504.67,14839.93
04/04/23 9:07,1.68E+12,1185.03,725.63,1.69,50.79,578.53,2746428.13,308.25,14853.88,581.67,100.87,5650.09,14839.93
04/04/23 9:17,1.68E+12,1183.23,722.53,1.13,50.29,578.81,2746524.59,306.68,14815.52,581.69,100.96,5746.55,14839.93
04/04/23 9:27,1.68E+12,1183.95,723.09,1.41,50.96,578.81,2746620.27,304,14748.22,581.39,100.92,5842.23,14839.93
04/04/23 9:37,1.68E+12,1185.22,722.25,3.09,50.89,577.97,2746715.91,303.14,14723.83,581.09,100.91,5937.87,14839.93
04/04/23 9:47,1.68E+12,1185.67,722.53,0.56,51.21,577.69,2746812.61,306.4,14802.32,581.1,100.87,6034.57,14839.93
04/04/23 9:57,1.68E+12,1184.18,727.31,0.84,50.7,578.53,2746908.11,309.4,14876.74,581.43,100.95,6130.07,14839.93
04/04/23 10:07,1.68E+12,1182.76,725.63,1.69,50.56,578.81,2747003.8,309.99,14889.9,581.35,100.93,6225.76,14839.93
04/04/23 10:17,1.68E+12,1182.51,723.09,1.41,49.14,578.53,2747147.84,301.96,14696.53,581.23,100.97,6369.8,14839.93
04/04/23 10:27,1.68E+12,1186.16,723.94,0.28,50.34,578.25,2747244.24,304.76,14761.64,581.12,100.99,6466.2,14839.93
04/04/23 10:37,1.68E+12,1184.92,723.09,0.56,50.93,579.66,2747340.11,301.29,14670.46,580.43,100.93,6562.08,14839.93
04/04/23 10:47,1.68E+12,1186.64,723.38,0.28,49.11,579.09,2747435.59,306.59,14857.08,581.46,100.99,6657.55,14839.93
04/04/23 10:57,1.68E+12,1183.1,723.09,0,49.96,577.97,2747532.3,301.71,14686.28,580.96,101.01,6754.26,14839.93
04/04/23 11:07,1.68E+12,1186.33,723.38,0.56,51,579.09,2747627.74,303.11,14737.69,580.55,101.03,6849.7,14839.93
04/04/23 11:18,1.68E+12,1185.34,721.69,1.97,51.06,578.81,2747771.9,308.07,14829.66,580.33,101.01,6993.86,14839.93
04/04/23 11:27,1.68E+12,1183.59,721.97,0.56,50.19,579.09,2747867.44,306.58,14746.95,581.01,101.03,7089.4,14839.93
04/04/23 11:37,1.68E+12,1185.15,723.66,-0.84,50.5,576.84,2747963.01,308.48,14836.4,580.1,101,7184.97,14839.93
04/04/23 11:47,1.68E+12,1183.45,720,0,49.38,574.59,2748060.25,309.31,14854.91,577.56,100.84,7282.21,14839.93
04/04/23 11:57,1.68E+12,1183.09,726.19,1.41,50.28,578.53,2748155.83,309.88,14901.92,582.69,101.13,7377.79,14839.93
04/04/23 12:07,1.68E+12,1182.2,725.06,-0.56,50.04,581.91,2748251.44,305.97,14842.28,585.1,101.05,7473.4,14839.93
04/04/23 12:17,1.68E+12,1183.32,722.25,-0.56,49.81,580.22,2748299.96,305.47,14681.06,582.47,101.12,7521.92,14839.93
04/04/23 12:27,1.68E+12,1186.37,721.97,-0.84,50.77,579.09,2748443.85,302.97,14733.33,582.44,101.17,7665.81,14839.93
04/04/23 12:37,1.68E+12,1185.37,725.91,0.28,49.95,577.69,2748587.54,303.75,14743.29,581.84,101.22,7809.51,14839.93
04/04/23 12:47,1.68E+12,1185.17,720.56,-0.56,49.66,578.53,2748684.02,304.61,14754.16,581.02,101.15,7905.98,14839.93
04/04/23 12:57,1.68E+12,1184.96,721.69,0.84,49.86,577.13,2748779.74,302.49,14699.83,580.53,100.97,8001.7,14839.93
04/04/23 13:07,1.68E+12,1185.98,721.69,0,50.06,577.69,2748875.34,306.87,14803.14,580.32,100.87,8097.3,14839.93
04/04/23 13:17,1.68E+12,1184.01,722.53,1.41,50.11,577.41,2748971.74,306.05,14782.61,580.47,101.06,8193.71,14839.93
04/04/23 13:27,1.68E+12,1184.4,725.63,-0.28,49.45,578.53,2749067.49,310.3,14887.43,580.56,100.89,8289.45,14839.93
04/04/23 13:37,1.68E+12,1182.41,726.47,0,50.82,577.41,2749162.68,306.62,14805.87,581.29,101.13,8384.65,14839.93
04/04/23 13:47,1.68E+12,1183.94,725.06,0.56,51.22,577.97,2749305.64,303.59,14738.92,581.52,101,8527.6,14839.93
04/04/23 13:57,1.68E+12,1185.2,721.13,0.84,49.33,578.53,2749403.41,308.87,14857.75,581.14,101.12,8625.37,14839.93
04/04/23 14:07,1.68E+12,1182.94,722.81,0.84,50.59,579.38,2749499.08,307.94,14839.89,581.55,101.18,8721.04,14839.93
04/04/23 14:17,1.68E+12,1183.27,725.34,0.84,50.71,579.66,2749594.61,304.01,14759.48,582.43,101.1,8816.57,14839.93
04/04/23 14:27,1.68E+12,1184.79,723.66,0.28,49.08,578.25,2749691.17,306.94,14822,581.89,101.1,8913.13,14839.93
04/04/23 14:37,1.68E+12,1183.6,726.47,1.97,51.03,578.81,2749786.85,310.91,14916.13,582.03,101.21,9008.82,14839.93
04/04/23 14:47,1.68E+12,1181.81,722.81,0.28,50.78,579.09,2749882.46,304.47,14759.31,581.69,101.18,9104.42,14839.93
04/04/23 14:57,1.68E+12,1184.77,720.56,0,50.56,579.94,2750026.17,306.92,14813.12,581.35,101.17,9248.14,14839.93
04/04/23 15:07,1.68E+12,1183.74,721.13,3.66,50.52,579.66,2750122.45,301.39,14688.49,581.93,101.18,9344.41,14839.93
04/04/23 15:17,1.68E+12,1186.1,720.56,1.97,50.06,578.53,2750218.02,303.46,14730.69,581.36,101.18,9439.98,14839.93
04/04/23 15:27,1.68E+12,1185.29,723.94,2.53,51.04,579.38,2750312.3,305.14,14773.68,581.44,101.07,9534.26,14839.93
04/04/23 15:37,1.68E+12,1184.47,720,1.97,51.14,579.94,2750409.9,305.7,14790.33,581.63,101.02,9631.86,14839.93
04/04/23 15:47,1.68E+12,1184.15,723.38,0.84,50.2,579.38,2750505.66,306.92,14823.42,581.88,100.98,9727.62,14839.93
04/04/23 15:57,1.68E+12,1183.51,716.63,0.28,49.3,569.53,2750601.39,312.67,14829.36,572.05,100.84,9823.35,14839.93
04/04/23 16:07,1.68E+12,1183.39,720.84,1.13,49.11,577.69,2750745.31,312.43,14941.05,580.85,100.91,9967.27,14839.93
04/04/23 16:17,1.68E+12,1181.27,720,1.13,50.21,578.53,2750841.75,307.19,14821.2,581.13,100.89,10063.71,14839.93
04/04/23 16:27,1.68E+12,1183.53,724.78,0.56,49.66,577.97,2750937.65,310.04,14879.37,580.38,100.86,10159.62,14839.93
04/04/23 16:37,1.68E+12,1182.43,725.91,1.41,51.05,578.25,2751033.38,307.63,14824.75,580.54,100.84,10255.35,14839.93
04/04/23 16:47,1.68E+12,1183.45,726.19,-0.28,49.34,577.69,2751129.81,304.83,14756.73,580.39,100.81,10351.77,14839.93
04/04/23 16:57,1.68E+12,1184.73,723.38,0.56,51.18,577.41,2751225.3,304.1,14733.11,579.85,100.75,10447.26,14839.93
04/04/23 17:07,1.68E+12,1185.17,722.81,-0.56,49.21,578.25,2751321.25,303.31,14721.57,580.4,100.74,10543.21,14839.93
04/04/23 17:17,1.68E+12,1185.39,721.41,0.28,51.15,576.28,2751465.26,304.68,14746.99,579.82,100.71,10687.22,14839.93
04/04/23 17:27,1.68E+12,1184.9,718.88,-0.56,50.05,576,2751560.89,303.01,14711.77,580.08,100.64,10782.86,14839.93
04/04/23 17:37,1.68E+12,1185.56,721.69,-1.41,50.07,576.28,2751657.36,309.66,14852.74,578.79,100.63,10879.32,14839.93
04/04/23 17:47,1.68E+12,1182.88,718.03,0.28,49.93,575.16,2751753.44,312.35,14918.11,578.88,100.59,10975.4,14839.93
04/04/23 17:57,1.68E+12,1181.63,720.56,0.28,49.42,574.59,2751850.01,309.59,14845.57,578.27,100.55,11071.97,14839.93
04/04/23 18:07,1.68E+12,1183,717.19,2.53,49.49,575.72,2751945.1,311.86,14906.6,578.73,100.45,11167.06,14839.93
04/04/23 18:17,1.68E+12,1181.84,718.03,0.56,50.05,575.44,2752041.56,309.91,14861.32,578.81,100.48,11263.53,14839.93
04/04/23 18:27,1.68E+12,1182.69,717.75,0.84,49.64,565.59,2752186.22,319.94,14982.11,570.29,100.35,11408.19,14839.93
04/04/23 18:37,1.68E+12,1180.4,721.13,1.13,49.41,573.19,2752283.08,307.31,14812.7,577.02,100.35,11505.04,14839.93
04/04/23 18:47,1.68E+12,1183.59,721.41,1.13,50.14,573.75,2752379.06,311.25,14872.32,577.12,100.35,11601.02,14839.93
04/04/23 18:57,1.68E+12,1182.46,721.13,1.13,50.62,572.91,2752474.95,310.73,14845.85,576.02,100.32,11696.91,14839.93
04/04/23 19:07,1.68E+12,1182.95,720.56,1.41,50.86,572.63,2752572.02,312.96,14906.25,576.57,100.28,11793.98,14839.93
04/04/23 19:17,1.68E+12,1181.8,716.91,1.41,49.29,574.31,2752668.37,309.24,14824.85,576.99,100.25,11890.33,14839.93
04/04/23 19:27,1.68E+12,1183.33,721.13,1.13,49.79,573.19,2752764.34,309.64,14818.51,575.81,100.26,11986.3,14839.93
04/04/23 19:37,1.68E+12,1183.44,721.97,2.25,49.14,571.5,2752908.79,310.08,14840.16,576.61,100.22,12130.75,14839.93
04/04/23 19:47,1.68E+12,1183.03,722.53,1.97,49.18,572.06,2753005.72,306.42,14891.66,576.42,100.24,12227.68,14839.93
04/04/23 19:57,1.68E+12,1182.05,720,1.69,50.75,572.63,2753102.09,312.69,14899.31,576.39,100.17,12324.05,14839.93
04/04/23 20:07,1.68E+12,1181.89,720,1.97,49.73,572.34,2753197.92,311.4,14861.78,575.97,100.27,12419.88,14839.93
04/04/23 20:17,1.68E+12,1182.6,719.16,2.25,50.98,572.63,2753295.04,311.37,14859.45,575.72,100.17,12517,14839.93
04/04/23 20:27,1.68E+12,1182.63,721.69,1.13,49.22,571.78,2753391.05,311.47,14851.37,574.97,100.19,12613.02,14839.93
04/04/23 20:37,1.68E+12,1182.78,719.72,1.41,51.04,572.06,2753487.16,308.25,14790.2,576.06,100.18,12709.12,14839.93
04/04/23 20:47,1.68E+12,1183.93,720.84,0.84,50.31,572.06,2753631.46,313.21,14904.11,575.87,100.2,12853.43,14839.93
04/04/23 20:57,1.68E+12,1181.77,716.63,0,49.93,572.34,2753728.38,311.02,14852.34,576.62,100.14,12950.34,14839.93
04/04/23 21:07,1.68E+12,1182.74,721.97,1.69,51.18,572.63,2753823.41,310.3,14838.77,576.06,100.18,13045.37,14839.93
04/04/23 21:17,1.68E+12,1182.99,719.72,1.13,49.7,573.75,2753920.35,309.34,14827.46,576.94,100.2,13142.31,14839.93
04/04/23 21:27,1.68E+12,1183.19,721.41,1.97,50.9,572.06,2754017.44,311.82,14871.59,575.87,100.2,13239.4,14839.93
04/04/23 21:37,1.68E+12,1182.35,723.66,0.84,49.23,573.19,2754113.32,311.76,14875.84,576.32,100.21,13335.29,14839.93
04/04/23 21:47,1.68E+12,1182.26,717.75,1.13,49.42,572.06,2754209.02,309.03,14890.67,576.14,100.24,13430.98,14839.93
04/04/23 21:57,1.68E+12,1181.98,723.94,0.28,49.22,573.75,2754353.93,311.8,14874.34,576.13,100.2,13575.89,14839.93
04/04/23 22:07,1.68E+12,1182.28,723.09,2.25,50.96,573.47,2754450.95,313.06,14903.63,576.13,100.23,13672.91,14839.93
04/04/23 22:17,1.68E+12,1181.72,722.81,0,49.55,573.19,2754546.94,315.4,14965.02,576.67,100.27,13768.9,14839.93
04/04/23 22:27,1.68E+12,1180.55,718.03,1.69,50.02,573.47,2754643.01,310.86,14860.47,576.78,100.25,13864.97,14839.93
04/04/23 22:37,1.68E+12,1182.52,722.53,1.13,50.24,573.75,2754739.71,310.87,14854.35,576.37,100.29,13961.67,14839.93
04/04/23 22:47,1.68E+12,1182.62,722.53,0.84,50.17,574.03,2754835.83,308.6,14801.81,576.69,100.26,14057.79,14839.93
04/04/23 22:57,1.68E+12,1183.61,723.09,1.69,49.15,573.19,2754931.66,308.01,14939.88,576.3,100.27,14153.62,14839.93
04/04/23 23:07,1.68E+12,1180.99,720.56,1.13,49.16,573.47,2755076.15,305.47,14909.31,577.31,100.21,14298.11,14839.93
04/04/23 23:17,1.68E+12,1181.56,723.94,1.69,51.2,572.91,2755172.99,306.49,14751.74,576.32,100.2,14394.95,14839.93
04/04/23 23:27,1.68E+12,1184.54,720.28,1.69,50.41,574.03,2755268.85,309.68,14780.3,576.72,100.23,14490.81,14839.93
04/04/23 23:37,1.68E+12,1183.99,723.66,1.13,50.04,574.59,2755364.74,309.48,14849.24,576.21,100.24,14586.7,14839.93
04/04/23 23:47,1.68E+12,1182.68,720.84,1.97,50.58,572.06,2755461.63,303.96,14685.92,575.94,100.23,14683.59,14839.93
04/04/23 23:57,1.68E+12,1185.77,721.69,2.25,51.17,573.19,2755556.44,313.42,14918.53,576.61,100.23,14778.4,14839.93
04/05/23 0:07,1.68E+12,1181.35,721.97,3.38,49.62,572.91,2755604.36,308.07,14792.72,576.55,100.17,47.92,14827.83
04/05/23 0:17,1.68E+12,1183.73,723.94,1.41,51.16,573.19,2755748.93,312.02,14877.8,576.36,100.2,192.49,14827.83
04/05/23 0:27,1.68E+12,1182.11,719.16,1.69,49.24,573.19,2755845.83,314.85,14950.23,576.5,100.24,289.39,14827.83
04/05/23 0:37,1.68E+12,1180.73,723.38,1.13,49.59,572.91,2755941.99,313.25,14912.68,576.48,100.24,385.55,14827.83
04/05/23 0:47,1.68E+12,1181.43,720.56,0.56,49.64,571.5,2756041.84,308.95,14801.41,575.73,100.24,485.4,14827.83
04/05/23 0:57,1.68E+12,1183.53,718.03,-0.84,49.96,573.19,2756133.68,310.46,14841.38,576.09,100.26,577.24,14827.83
04/05/23 1:07,1.68E+12,1182.77,721.97,2.53,49.15,572.63,2756232,308.86,14801.55,575.91,100.25,675.56,14827.83
04/05/23 1:17,1.68E+12,1183.51,720.56,1.97,50.02,572.91,2756354.63,313.89,14874.78,576.34,100.29,798.19,14827.83
04/05/23 1:27,1.68E+12,1182.12,722.53,1.69,50.68,572.91,2756471.37,315.05,14954.72,576.5,100.25,914.93,14827.83
04/05/23 1:37,1.68E+12,1180.6,716.91,0.84,49.21,572.63,2756568.32,307.47,14775,576.32,100.21,1011.89,14827.83
04/05/23 1:47,1.68E+12,1184,721.97,2.25,51.09,573.75,2756664.32,310.14,14839.13,576.45,100.24,1107.88,14827.83
04/05/23 1:57,1.68E+12,1182.77,720.56,-0.28,49.69,572.34,2756760.31,313.67,14908.02,575.4,100.24,1203.87,14827.83
04/05/23 2:07,1.68E+12,1181.46,720.28,0.56,49.16,573.19,2756857.14,313.12,14901.41,575.87,100.23,1300.7,14827.83
04/05/23 2:17,1.68E+12,1181.58,721.13,1.13,49.43,572.63,2756953.18,311.35,14852.97,575.35,100.23,1396.74,14827.83
04/05/23 2:27,1.68E+12,1182.49,718.03,0.56,50.02,570.94,2757048.03,308.81,14787.07,574.88,100.21,1491.59,14827.83
04/05/23 2:37,1.68E+12,1183.73,721.69,0.84,51.11,572.34,2757192.49,311.24,14849.27,575.31,100.26,1636.05,14827.83
04/05/23 2:47,1.68E+12,1182.54,718.88,0.28,50.44,572.06,2757290.63,306.68,14740.97,575.21,100.23,1734.19,14827.83
04/05/23 2:57,1.68E+12,1184.59,722.53,0.28,49.15,572.34,2757397.75,318.11,15023.96,576.32,100.24,1841.31,14827.83
04/05/23 3:07,1.68E+12,1179.23,721.97,0,50.89,571.5,2757483.82,311.64,14863.33,575.63,100.24,1927.38,14827.83
04/05/23 3:17,1.68E+12,1182.28,717.75,1.69,51.2,572.63,2757586.97,310.61,14848.59,576.32,100.22,2030.53,14827.83
04/05/23 3:27,1.68E+12,1182.55,720.28,-0.56,49.42,571.5,2757675.63,309.49,14806.44,575.18,100.25,2119.19,14827.83
04/05/23 3:37,1.68E+12,1183.34,720.56,0.28,50.69,570.66,2757772.14,310.32,14821.74,574.8,100.21,2215.7,14827.83
04/05/23 3:47,1.68E+12,1183.04,719.16,0,50.09,571.22,2757915.51,310.69,14831.79,574.9,100.2,2359.07,14827.83
04/05/23 3:57,1.68E+12,1182.84,719.16,0.84,49.94,569.81,2758012.69,312.51,14850.83,573.11,100.17,2456.25,14827.83
04/05/23 4:07,1.68E+12,1182.47,720.84,0.56,50.81,571.5,2758108.87,311.12,14843.53,575.04,100.22,2552.43,14827.83
04/05/23 4:17,1.68E+12,1182.61,720,1.69,51.2,572.06,2758203.65,313.7,14910.68,575.6,100.28,2647.22,14827.83
04/05/23 4:27,1.68E+12,1181.33,720.56,0.28,51.14,572.06,2758300.57,311.79,14856.93,574.9,100.25,2744.13,14827.83
04/05/23 4:37,1.68E+12,1182.34,720.56,1.97,51.17,571.5,2758397.66,310.16,14824.42,575.3,100.22,2841.22,14827.83
04/05/23 4:47,1.68E+12,1182.95,718.88,-0.28,50.92,570.66,2758493.56,311.19,14845.85,575.15,100.27,2937.12,14827.83
04/05/23 4:57,1.68E+12,1182.53,721.41,1.13,49.62,572.34,2758637.95,312.13,14874,574.72,100.25,3081.52,14827.83
04/05/23 5:07,1.68E+12,1181.99,718.31,1.97,50.11,571.5,2758733.67,308.75,14784.88,574.82,100.22,3177.23,14827.83
04/05/23 5:17,1.68E+12,1183.67,721.41,0.84,50,570.09,2758830.78,308.13,14757.37,573.86,100.22,3274.34,14827.83
04/05/23 5:27,1.68E+12,1184.19,718.59,1.69,50.41,572.63,2758926.86,310.59,14832.75,575.17,100.22,3370.43,14827.83
04/05/23 5:37,1.68E+12,1182.75,720.84,1.41,50.43,571.5,2759023.61,311.44,14850.95,575.03,100.23,3467.17,14827.83
04/05/23 5:47,1.68E+12,1182.4,719.44,1.13,49.61,571.5,2759119.83,316.29,14968.74,575.44,100.28,3563.39,14827.83
04/05/23 5:57,1.68E+12,1180.17,718.03,0.84,50.99,571.5,2759216.01,310.3,14820.88,574.84,100.26,3659.57,14827.83
04/05/23 6:07,1.68E+12,1182.95,718.59,0,49.42,571.78,2759360.48,313.04,14886.88,574.86,100.24,3804.04,14827.83
04/05/23 6:17,1.68E+12,1181.7,722.53,2.53,50.79,570.66,2759457.1,310.29,14812.64,574.3,100.31,3900.66,14827.83
04/05/23 6:27,1.68E+12,1183.09,723.94,0.84,49.76,572.91,2759553.51,316.06,14965.27,575.55,100.26,3997.07,14827.83
04/05/23 6:37,1.68E+12,1180.2,716.91,1.13,49.43,570.38,2759649.39,315.75,14946.95,574.78,100.31,4092.95,14827.83
04/05/23 6:47,1.68E+12,1180.54,718.88,0.84,49.25,571.78,2759745.32,310.01,14821.35,575.4,100.28,4188.88,14827.83
04/05/23 6:57,1.68E+12,1182.91,717.19,0.84,51.2,570.66,2759842.04,310.02,14812.27,574.74,100.3,4285.6,14827.83
04/05/23 7:07,1.68E+12,1183.07,722.53,1.69,50.96,572.91,2759938.37,311.22,14850.5,575.48,100.3,4381.93,14827.83
04/05/23 7:17,1.68E+12,1182.34,720,2.25,49.98,572.63,2760082.7,308.62,14792.09,575.74,100.35,4526.26,14827.83
04/05/23 7:27,1.68E+12,1183.44,718.59,0.84,50.06,574.03,2760131.22,309.35,14816.21,576.28,100.37,4574.78,14827.83
04/05/23 7:37,1.68E+12,1182.98,719.72,0.28,49.25,573.47,2760275.49,307.74,14780.51,576.53,100.43,4719.05,14827.83
04/05/23 7:47,1.68E+12,1183.64,715.22,-0.84,51.16,572.06,2760371.39,307.59,14765.54,575.73,100.47,4814.96,14827.83
04/05/23 7:57,1.68E+12,1183.92,719.72,1.41,51.14,573.75,2760466.98,310.26,14845.92,577.16,100.58,4910.54,14827.83
04/05/23 8:07,1.68E+12,1182.39,721.13,2.25,51.09,572.91,2760564,313.57,14917.68,576.69,100.57,5007.56,14827.83
04/05/23 8:17,1.68E+12,1181.03,716.91,2.25,49.3,572.06,2760659.97,312.82,14879.66,575.25,100.62,5103.54,14827.83
04/05/23 8:27,1.68E+12,1181.74,721.13,1.41,49.35,572.91,2760804.11,314.18,14934.41,576.83,100.66,5247.67,14827.83
04/05/23 8:37,1.68E+12,1180.7,722.81,1.69,49.38,573.19,2760900.92,312.94,14903.12,576.92,100.73,5344.48,14827.83
04/05/23 8:47,1.68E+12,1181.28,720.56,1.41,51.01,573.47,2760996.77,308.13,14788.51,576.85,100.76,5440.33,14827.83
04/05/23 8:57,1.68E+12,1183.44,723.94,0.56,50.48,572.34,2761092.47,310.57,14842.49,576.52,100.71,5536.04,14827.83
04/05/23 9:07,1.68E+12,1182.41,720,1.13,50.84,574.31,2761189.4,311.42,14870.36,577.11,100.71,5632.96,14827.83
04/05/23 9:17,1.68E+12,1181.88,719.44,1.97,49.13,571.5,2761284.12,311.98,14857.93,575.22,100.73,5727.68,14827.83
04/05/23 9:27,1.68E+12,1182.1,720.84,1.13,49.11,573.19,2761381.09,307.98,14779.22,576.31,100.68,5824.65,14827.83
04/05/23 9:37,1.68E+12,1183.59,720.56,0.84,49.34,571.22,2761525.22,314.44,14693.51,575.86,100.83,5968.78,14827.83
04/05/23 9:47,1.68E+12,1185.21,718.88,0.28,49.74,571.22,2761622.09,306.16,14735.56,576.53,100.89,6065.65,14827.83
04/05/23 9:57,1.68E+12,1184.4,721.41,-0.28,49.36,572.91,2761717.63,312.86,14895.22,576.74,100.95,6161.19,14827.83
04/05/23 10:07,1.68E+12,1181.37,721.69,1.13,49.25,573.75,2761813.68,311.51,14872,577.35,100.94,6257.24,14827.83
04/05/23 10:17,1.68E+12,1181.8,719.44,0.56,49.82,572.63,2761909.25,308.34,14781.93,576.01,100.78,6352.81,14827.83
04/05/23 10:27,1.68E+12,1183.5,718.88,-0.56,49.72,572.06,2762006.3,310.37,14863,576.67,100.94,6449.86,14827.83
04/05/23 10:37,1.68E+12,1181.96,717.19,1.41,50.2,575.16,2762101.92,307.76,14692.41,578.16,101.01,6545.48,14827.83
04/05/23 10:47,1.68E+12,1185.19,719.72,0.28,49.59,574.59,2762198.68,308.23,14797.32,577.54,100.93,6642.24,14827.83
04/05/23 10:57,1.68E+12,1183.19,717.47,0.56,50.01,574.88,2762342.54,308.26,14808.99,578.51,101.05,6786.1,14827.83
04/05/23 11:07,1.68E+12,1182.96,718.88,0.84,50.11,577.41,2762438.12,308.84,14880.35,578.64,100.94,6881.68,14827.83
04/05/23 11:17,1.68E+12,1181.6,717.47,-0.28,49.3,575.16,2762532.71,311.56,14866.82,576.74,100.82,6976.27,14827.83
04/05/23 11:27,1.68E+12,1181.85,717.75,0.28,50.31,574.59,2762630.32,307.6,14779.66,577.25,100.87,7073.88,14827.83
04/05/23 11:37,1.68E+12,1183.49,718.88,,,,2762677.82,311.19,14867.87,577.52,100.88,7121.38,
04/05/23 11:47,1.68E+12,1181.81,718.03,0,51.04,574.03,2762821.27,308.29,14798.63,577.46,100.88,7264.83,14827.83
04/05/23 11:58,1.68E+12,1183.12,718.59,1.13,51.2,575.16,2762965.16,306.7,14767.06,578.18,101.1,7408.72,14827.83
04/05/23 12:07,1.68E+12,1183.71,717.75,1.69,49.09,575.16,2763061.66,307.9,14797.2,578.31,101.09,7505.22,14827.83
04/05/23 12:17,1.68E+12,1183.13,719.44,0.56,49.69,575.44,2763157.63,305.72,14744.5,578.02,100.93,7601.19,14827.83
04/05/23 12:27,1.68E+12,1184.12,720.56,-0.56,49.34,573.75,2763253.07,310.47,14850.34,577.47,100.87,7696.63,14827.83
04/05/23 12:37,1.68E+12,1182.11,721.13,0.28,51.02,576,2763348.25,303.75,14705.29,578.63,100.95,7791.81,14827.83
04/05/23 12:47,1.68E+12,1184.85,720.56,-1.13,50.91,576.56,2763443.91,308.02,14807.07,578.82,101.07,7887.47,14827.83
04/05/23 12:57,1.68E+12,1182.91,721.69,0.28,51.02,578.53,2763540.75,307.82,14827.95,580.63,100.99,7984.31,14827.83
04/05/23 13:07,1.68E+12,1182.51,717.19,-0.28,50.77,576.56,2763684.73,307.06,14810.9,580.81,101.07,8128.29,14827.83
04/05/23 13:17,1.68E+12,1182.83,721.13,-0.28,50.07,577.69,2763779.84,307.66,14871.92,580.74,101.16,8223.4,14827.83
04/05/23 13:27,1.68E+12,1181.66,722.25,1.13,50.75,577.41,2763876.7,301.58,14656.9,579.19,101.2,8320.26,14827.83
04/05/23 13:37,1.68E+12,1185.74,722.53,-0.28,51.18,577.97,2763971.64,306.87,14791.19,579.86,101.24,8415.2,14827.83
04/05/23 13:47,1.68E+12,1183.18,717.75,1.13,50.67,576.84,2764066.73,306.16,14763.03,578.76,101.03,8510.29,14827.83
04/05/23 13:57,1.68E+12,1183.7,720.84,1.41,49.86,576.56,2764163.01,301.1,14642.77,578.78,101.02,8606.57,14827.83
04/05/23 14:07,1.68E+12,1185.98,721.97,2.25,50.48,576.56,2764258.19,302.1,14667.05,578.98,101.16,8701.75,14827.83
04/05/23 14:17,1.68E+12,1185.51,720.56,0.28,49.16,576.28,2764354.04,305.67,14757.51,579.36,101.15,8797.6,14827.83
04/05/23 14:27,1.68E+12,1183.79,717.75,0.84,51.05,578.25,2764497.24,300.68,14645.88,579.79,101.02,8940.8,14827.83
04/05/23 14:37,1.68E+12,1185.9,719.72,1.41,51.03,577.97,2764592.69,298,14581.44,579.97,101.17,9036.25,14827.83
04/05/23 14:47,1.68E+12,1187.12,724.5,1.41,50.29,579.66,2764687.76,308.3,14841.72,580.84,101.02,9131.32,14827.83
04/05/23 14:57,1.68E+12,1182.17,721.13,0,49.33,577.69,2764783.88,304.7,14738.56,579.75,101.2,9227.44,14827.83
04/05/23 15:07,1.68E+12,1184.12,723.09,1.13,49.62,578.25,2764879.01,309.63,14860.73,580.04,101.13,9322.57,14827.83
04/05/23 15:17,1.68E+12,1181.79,720.84,0.56,49.57,579.94,2764974.28,301.98,14689.79,580.98,101.21,9417.84,14827.83
04/05/23 15:27,1.68E+12,1185.03,721.41,1.97,49.79,578.25,2765117.17,306.96,14801.08,580.26,101.08,9560.73,14827.83
04/05/23 15:37,1.68E+12,1182.91,723.09,0.28,51.14,577.97,2765213.18,301.97,14684.71,580.37,101.01,9656.74,14827.83
04/05/23 15:47,1.68E+12,1185.11,720.28,2.25,49.51,578.25,2765308.72,307.55,14821.41,580.61,100.99,9752.28,14827.83
04/05/23 15:57,1.68E+12,1182.51,721.41,1.97,49.79,578.25,2765403.92,311.53,14906.95,579.85,100.88,9847.48,14827.83
04/05/23 16:07,1.68E+12,1180.88,722.53,1.41,49.09,576.84,2765500.17,305.01,14756.8,580.1,100.83,9943.73,14827.83
04/05/23 16:17,1.68E+12,1183.72,723.94,1.13,49.84,576.56,2765595.85,305,14751.4,579.7,100.82,10039.41,14827.83
04/05/23 16:27,1.68E+12,1183.82,723.94,0.28,51.11,577.13,2765690.69,305.43,14776.22,580.87,100.87,10134.25,14827.83
04/05/23 16:37,1.68E+12,1183.34,725.06,0.56,49.08,577.69,2765787.33,304.3,14754.66,581.21,100.81,10230.89,14827.83
04/05/23 16:47,1.68E+12,1183.74,719.72,-0.28,51.22,577.13,2765930.84,305.48,14763.59,579.71,100.78,10374.4,14827.83
04/05/23 16:57,1.68E+12,1183.56,718.59,-0.84,49.2,577.69,2766026.39,306.64,14802.88,580.57,100.76,10469.95,14827.83
04/05/23 17:07,1.68E+12,1182.81,723.66,-0.28,50.53,576.28,2766121.68,302.04,14690.68,580.41,100.77,10565.24,14827.83
04/05/23 17:17,1.68E+12,1184.93,720.84,0.84,50.64,575.44,2766218.18,302.32,14692.28,579.96,100.73,10661.74,14827.83
